run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_084,15,50,0.55,2.9919924680196397,5.609422390336057,10.285714285714286,1038881.5560340318,0
run_20260313_IS_085,15,50,0.6,3.0197633571577738,5.511905438965666,10.285714285714286,1034874.3608849591,0
run_20260313_IS_086,15,60,0.4,-0.6608106199059561,-0.4406572653031585,34.19170243204578,933738.4339380916,0
run_20260313_IS_087,15,60,0.45,-0.6624452694887673,-0.44198958106132036,34.19170243204578,936669.5117491379,0
run_20260313_IS_088,15,60,0.5,-0.6646617326502181,-0.4437696251038509,34.19170243204578,940197.7004884726,0
run_20260313_IS_089,15,60,0.55,-0.6677969665152771,-0.44626054808725607,34.19170243204578,944517.1096177623,0
run_20260313_IS_090,15,60,0.6,-0.6725078212921005,-0.44998454752182027,34.19170243204578,949915.6943601402,0
run_20260313_IS_091,15,70,0.4,-0.6721491841827081,-0.5162706332965196,32.18884120171674,931278.1980277733,0
run_20260313_IS_092,15,70,0.45,-0.6726744983298273,-0.5169555136659516,32.18884120171674,934130.0788380182,0
run_20260313_IS_093,15,70,0.5,-0.6733668736994032,-0.5178582007561472,32.18884120171674,937554.5551152437,0
run_20260313_IS_094,15,70,0.55,-0.674329618717134,-0.5191133833302901,32.18884120171674,941735.3098162247,0
run_20260313_IS_095,15,70,0.6,-0.6757498399755648,-0.5209650023386214,32.18884120171674,946963.8657104501,0
run_20260313_IS_096,15,80,0.4,-0.6721491841827081,-0.5162706332965196,32.18884120171674,931278.1980277733,0
run_20260313_IS_097,15,80,0.45,-0.6726744983298273,-0.5169555136659516,32.18884120171674,934130.0788380182,0
run_20260313_IS_098,15,80,0.5,-0.6733668736994032,-0.5178582007561472,32.18884120171674,937554.5551152437,0
run_20260313_IS_099,15,80,0.55,-0.674329618717134,-0.5191133833302901,32.18884120171674,941735.3098162247,0
run_20260313_IS_100,15,80,0.6,-0.6757498399755648,-0.5209650023386214,32.18884120171674,946963.8657104501,0
run_20260313_IS_101,18,40,0.4,1.727983258372733,3.436754026126256,10.285714285714286,1038310.7498272031,0
run_20260313_IS_102,18,40,0.45,1.7154244542802515,3.4222497536398087,10.285714285714286,1036393.5328870422,0
run_20260313_IS_103,18,40,0.5,1.6985826318846524,3.403005380339803,10.285714285714286,1034096.0147647233,0
run_20260313_IS_104,18,40,0.55,1.6602499034324947,3.3756729599038326,10.285714285714286,1031291.4851291977,0
run_20260313_IS_105,18,40,0.6,1.6046200166054794,3.3337173291476576,10.285714285714286,1027787.4544408626,0
run_20260313_IS_106,18,50,0.4,-0.4238188088044129,-0.1950624867848076,35.7653791130186,955534.6939397978,0
run_20260313_IS_107,18,50,0.45,-0.4261879866632572,-0.19786031879020616,35.7653791130186,957233.4778814651,0
run_20260313_IS_108,18,50,0.5,-0.4294155482597429,-0.20168346690631322,35.7653791130186,959250.2380330521,0
run_20260313_IS_109,18,50,0.55,-0.43394625713014806,-0.20705309798794183,35.7653791130186,961708.4187332664,0
run_20260313_IS_110,18,50,0.6,-0.44078985570958046,-0.2151805857911343,35.7653791130186,964757.0580150702,0
run_20260313_IS_111,18,60,0.4,-0.7169074608885528,-0.552600714874605,38.340486409155936,853930.6961418414,0
run_20260313_IS_112,18,60,0.45,-0.718025205022761,-0.5535633568176213,38.340486409155936,860169.6489047292,0
run_20260313_IS_113,18,60,0.5,-0.7195142628943181,-0.5548449076949783,38.340486409155936,867660.0174124357,0
run_20260313_IS_114,18,60,0.55,-0.7215840728900168,-0.5566274228081284,38.340486409155936,876799.5011659968,0
run_20260313_IS_115,18,60,0.6,-0.7247128622488422,-0.5593150554048922,38.340486409155936,888243.7507313965,0
run_20260313_IS_116,18,70,0.4,-0.667567609136988,-0.5323393070851817,32.04577968526466,932138.9440452126,0
run_20260313_IS_117,18,70,0.45,-0.6680761011347635,-0.5330022555117614,32.04577968526466,934982.796426022,0
run_20260313_IS_118,18,70,0.5,-0.6687433720791527,-0.5338722126096429,32.04577968526466,938405.8045246378,0
run_20260313_IS_119,18,70,0.55,-0.6696773637593382,-0.5350899079077396,32.04577968526466,942580.0342794848,0
run_20260313_IS_120,18,70,0.6,-0.6710634427945852,-0.536897013859351,32.04577968526466,947795.0635494685,0
run_20260313_IS_121,18,80,0.4,-0.667567609136988,-0.5323393070851817,32.04577968526466,932138.9440452126,0
run_20260313_IS_122,18,80,0.45,-0.6680761011347635,-0.5330022555117614,32.04577968526466,934982.796426022,0
run_20260313_IS_123,18,80,0.5,-0.6687433720791527,-0.5338722126096429,32.04577968526466,938405.8045246378,0
run_20260313_IS_124,18,80,0.55,-0.6696773637593382,-0.5350899079077396,32.04577968526466,942580.0342794848,0
run_20260313_IS_125,18,80,0.6,-0.6710634427945852,-0.536897013859351,32.04577968526466,947795.0635494685,0
