Index,Open,High,Low,Close,Volume
2073-02-01,105.3125,105.5,105.109375,105.453125,57987
2073-02-02,105.453125,105.640625,105.390625,105.484375,66068
2073-02-03,105.46875,105.53125,105.0,105.015625,85488
2073-02-04,105.03125,105.40625,104.875,105.40625,77805
2073-02-05,105.328125,105.765625,105.328125,105.671875,74956
2073-02-06,105.640625,105.875,105.484375,105.859375,47542
2073-02-07,105.828125,106.171875,105.6875,106.0,92526
2073-02-08,106.03125,106.109375,105.625,105.828125,79300
2073-02-09,105.8125,105.828125,105.296875,105.3125,70458
2073-02-10,105.390625,105.453125,105.015625,105.296875,85445
2073-02-11,105.328125,105.40625,105.1875,105.375,35556
