run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_065,40,2.0,1.0,-0.6892067609392374,-0.3096648461791454,8.285714285714286,971382.8008518151,0
run_20260314_IS_066,40,2.25,0.0,0.05757931240952305,0.4826785037274631,3.857142857142857,1000852.571,0
run_20260314_IS_067,40,2.25,0.25,-0.03619403899583561,0.5423196478357392,3.2857142857142856,999464.07856,0
run_20260314_IS_068,40,2.25,0.5,-0.03619403899583561,0.5423196478357392,3.2857142857142856,999464.07856,0
run_20260314_IS_069,40,2.25,0.75,-0.2896680058527197,0.2603706780897702,3.0,995726.9544400001,0
run_20260314_IS_070,40,2.25,1.0,-0.14824409045334605,0.5493380753146221,2.5714285714285716,997813.1732200001,0
run_20260314_IS_071,40,2.5,0.0,3.62727272727265,0.0,1.1428571428571428,1009782.5144199998,0
run_20260314_IS_072,40,2.5,0.25,3.62727272727265,0.0,1.1428571428571428,1009782.5144199998,0
run_20260314_IS_073,40,2.5,0.5,3.62727272727265,0.0,1.1428571428571428,1009782.5144199998,0
run_20260314_IS_074,40,2.5,0.75,2.2272727272727195,0.0,0.8571428571428571,1006006.8071,0
run_20260314_IS_075,40,2.5,1.0,2.2272727272727195,0.0,0.8571428571428571,1006006.8071,0
run_20260314_IS_076,50,1.5,0.0,-0.706834365507374,-0.3806046518128168,22.857142857142858,952190.526540877,0
run_20260314_IS_077,50,1.5,0.25,-0.7221853470734777,-0.38601940210658087,21.428571428571427,950282.4592772889,0
run_20260314_IS_078,50,1.5,0.5,-0.7434202492391937,-0.42449245718919615,21.142857142857142,948895.2906187886,0
run_20260314_IS_079,50,1.5,0.75,-0.7620145429079218,-0.4344236359121005,20.285714285714285,947946.5719778355,0
run_20260314_IS_080,50,1.5,1.0,-0.7915617237152829,-0.46783943313687504,18.428571428571427,948345.1920851537,0
run_20260314_IS_081,50,1.75,0.0,-0.6988756356976545,-0.33431487233626067,16.285714285714285,961159.2415065519,0
run_20260314_IS_082,50,1.75,0.25,-0.7501269045414083,-0.35079164430308596,15.142857142857142,958376.6979237085,0
run_20260314_IS_083,50,1.75,0.5,-0.7764726116651155,-0.3903801943265105,14.857142857142858,956977.7164196569,0
run_20260314_IS_084,50,1.75,0.75,-0.7785916544481057,-0.3925078326210682,14.285714285714286,956865.3761111265,0
run_20260314_IS_085,50,1.75,1.0,-0.814223923329077,-0.39852070765164804,13.857142857142858,960037.8308068711,0
run_20260314_IS_086,50,2.0,0.0,-0.6354005762833406,-0.3202184455661911,9.857142857142858,972546.6578203567,0
run_20260314_IS_087,50,2.0,0.25,-0.6406013974829822,-0.2663917991345499,9.0,972292.6410802983,0
run_20260314_IS_088,50,2.0,0.5,-0.6406013974829822,-0.2663917991345499,9.0,972292.6410802983,0
run_20260314_IS_089,50,2.0,0.75,-0.6406013974829822,-0.2663917991345499,9.0,972292.6410802983,0
run_20260314_IS_090,50,2.0,1.0,-0.7132506872081688,-0.3579652852432204,8.714285714285714,969247.0470621698,0
run_20260314_IS_091,50,2.25,0.0,1.3357470999776915,3.0010891622738773,4.571428571428571,1016546.3822,0
run_20260314_IS_092,50,2.25,0.25,1.2405130532444246,5.033356113192479,3.7142857142857144,1017053.6759200001,0
run_20260314_IS_093,50,2.25,0.5,1.2405130532444246,5.033356113192479,3.7142857142857144,1017053.6759200001,0
run_20260314_IS_094,50,2.25,0.75,1.2405130532444246,5.033356113192479,3.7142857142857144,1017053.6759200001,0
run_20260314_IS_095,50,2.25,1.0,0.8979211207904411,4.258776437623317,3.5714285714285716,1012286.1068800004,0
run_20260314_IS_096,50,2.5,0.0,-0.18571428571426013,-0.17499999999998062,1.1428571428571428,998381.6651000002,0
run_20260314_IS_097,50,2.5,0.25,-0.18571428571426013,-0.17499999999998062,1.1428571428571428,998381.6651000002,0
run_20260314_IS_098,50,2.5,0.5,-0.18571428571426013,-0.17499999999998062,1.1428571428571428,998381.6651000002,0
run_20260314_IS_099,50,2.5,0.75,-0.18571428571426013,-0.17499999999998062,1.1428571428571428,998381.6651000002,0
run_20260314_IS_100,50,2.5,1.0,-0.18571428571426013,-0.17499999999998062,1.1428571428571428,998381.6651000002,0
run_20260314_IS_101,60,1.5,0.0,-0.721143706788159,-0.3794177897611703,23.428571428571427,948155.0892636632,0
run_20260314_IS_102,60,1.5,0.25,-0.7378184785224527,-0.383502006995651,22.0,946047.8148994619,0
run_20260314_IS_103,60,1.5,0.5,-0.7378184785224527,-0.383502006995651,22.0,946047.8148994619,0
run_20260314_IS_104,60,1.5,0.75,-0.777284387250169,-0.444229952240206,20.571428571428573,946519.0815962694,0
run_20260314_IS_105,60,1.5,1.0,-0.7733785195172489,-0.38116806917971535,18.857142857142858,950254.5956542674,0
run_20260314_IS_106,60,1.75,0.0,-0.8368232157166017,-0.5952426844782267,16.428571428571427,949686.3157727192,0
run_20260314_IS_107,60,1.75,0.25,-0.8502460804291003,-0.6310894233755976,15.571428571428571,945965.9167685214,0
run_20260314_IS_108,60,1.75,0.5,-0.8502460804291003,-0.6310894233755976,15.571428571428571,945965.9167685214,0
run_20260314_IS_109,60,1.75,0.75,-0.8536871234243937,-0.6695067617405147,14.714285714285714,944508.0624918764,0
run_20260314_IS_110,60,1.75,1.0,-0.8494933270582518,-0.6413431634980108,14.0,946276.1899963057,0
run_20260314_IS_111,60,2.0,0.0,-0.11632833339892933,0.9420336794588297,11.285714285714286,997800.6841351392,0
run_20260314_IS_112,60,2.0,0.25,-0.18860448804285448,0.9880134323008949,10.714285714285714,996434.2234551397,0
run_20260314_IS_113,60,2.0,0.5,-0.10682999930842192,1.1013220315200964,10.428571428571429,998135.7349751394,0
run_20260314_IS_114,60,2.0,0.75,-0.11414647751670651,1.0950707288251316,9.857142857142858,998008.3114909868,0
run_20260314_IS_115,60,2.0,1.0,-0.11414647751670651,1.0950707288251316,9.857142857142858,998008.3114909868,0
run_20260314_IS_116,60,2.25,0.0,-0.09831770935796558,0.44791990039916924,4.571428571428571,998748.4302800006,0
run_20260314_IS_117,60,2.25,0.25,-0.18587732520500386,0.5407512247274753,4.0,997380.6736600008,0
run_20260314_IS_118,60,2.25,0.5,-0.18587732520500386,0.5407512247274753,4.0,997380.6736600008,0
run_20260314_IS_119,60,2.25,0.75,-0.18587732520500386,0.5407512247274753,4.0,997380.6736600008,0
run_20260314_IS_120,60,2.25,1.0,-0.18587732520500386,0.5407512247274753,4.0,997380.6736600008,0
run_20260314_IS_121,60,2.5,0.0,0.02558942109275545,0.6705550929029357,2.2857142857142856,1000289.0258800001,0
run_20260314_IS_122,60,2.5,0.25,0.02558942109275545,0.6705550929029357,2.2857142857142856,1000289.0258800001,0
run_20260314_IS_123,60,2.5,0.5,0.02558942109275545,0.6705550929029357,2.2857142857142856,1000289.0258800001,0
run_20260314_IS_124,60,2.5,0.75,0.02558942109275545,0.6705550929029357,2.2857142857142856,1000289.0258800001,0
run_20260314_IS_125,60,2.5,1.0,0.02558942109275545,0.6705550929029357,2.2857142857142856,1000289.0258800001,0
