closed_trades,cum_open_open_pnl,current_peak_date,date,drawdown_abs,drawdown_pct,equity,filled_orders,ga_bull,ga_cooldown,ga_mult,ga_pos_pct,ga_pos_size,ga_sigma_ann,ga_stop,ga_target_pct,mr09_active_weight,mr09_atr_pct,mr09_atr_q,mr09_cooldown,mr09_freeze,mr09_loss_streak,mr09_perf_ema,mr09_pos_pct,mr09_pos_size,mr09_signal_strength,mr09_stop,mr09_z_score,mr_pos_pct,mr_pos_size,mr_stop,mr_target_pct,mr_z_score,portfolio_cum_open_open_pnl,running_peak_equity,submitted_orders,tf_active_weight,tf_cooldown,tf_freeze,tf_hot_score,tf_loss_streak,tf_perf_ema,tf_pos_pct,tf_pos_size,tf_score,tf_signal_strength,tf_stop,tf_target_pct,tf_trend_up,version,window_role
,0.0,2076-02-03,2076-03-23,20743.630000000005,0.020287359385493767,1001746.7595,,,,,,,,,,0.5823750000000001,0.005783937924204848,0.007557879792365469,0,0,0,0.0,0.0,0.0,0.5389012623005925,,1.8187917602645,,,,,,4988.0825,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.4477688533046229,0.0,,,,V3,context
,0.0,2076-02-03,2076-03-24,20743.630000000005,0.020287359385493767,1001746.7595,,,,,,,,,,0.5779959258838097,0.005645741002029604,0.007556845286230811,0,0,0,0.0,0.0,0.0,0.5613771332215428,,1.8946478246227068,,,,,,4988.0825,1022490.3895,,0.42200407411619034,0,0,0.0711274083658354,0,0.0,0.0,0.0,-0.45002083310233654,0.007112740836583541,,,,V3,context
,0.0,2076-02-03,2076-03-25,20743.630000000005,0.020287359385493767,1001746.7595,,,,,,,,,,0.5669219798050885,0.005921727414642434,0.007556845286230811,0,0,0,0.0,0.0,0.0,0.8751253804230846,,2.9535481589279104,,,,,,4988.0825,1022490.3895,SELL series_9 size=4990.0000,0.4330780201949115,0,0,0.40422813515268946,0,0.0,0.0,0.0,-0.45270259262100354,0.04042281351526895,,,,V3,context
,-2650.9375,2076-02-03,2076-03-26,23082.69249999989,0.022574972573861915,999407.6970000002,SELL series_9 fill_size=4990.0000 fill_px=112.1250,,,,,,,,,0.5823750000000001,0.005887595776523743,0.007556845286230811,0,0,0,0.0,-0.5621757909074818,-4990.0,1.0,113.45081297392593,2.951930533050075,,,,,,2337.1450000000004,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.45436319921033713,0.0,,,,V3,context
,-2495.0,2076-02-03,2076-03-27,25452.94249999989,0.024893087271408418,997037.4470000002,,,,,,,,,,0.5823750000000001,0.005939592767814597,0.007543553066924137,0,0,0,0.0,-0.5657018592401976,-4990.0,0.941976517625679,113.45081297392593,2.7291707469866666,,,,,,-157.85499999999956,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.45592641571224907,0.0,,,,V3,trough
,1715.3125,2076-02-03,2076-03-28,24673.25499999989,0.02413054954195233,997817.1345000002,,,,,,,,,,0.5823750000000001,0.005898702569518474,0.007543553066924137,0,0,0,0.0,-0.5644784304914138,-4990.0,0.7599266690786277,113.45081297392593,2.1147525081403686,,,,,,1557.4575000000004,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.4573465983045838,0.0,,,,V3,context
,623.75,2076-02-03,2076-03-29,24049.50499999989,0.023520519358387462,998440.8845000002,,,,,,,,,,0.5823750000000001,0.005918979209976034,0.007543553066924137,0,0,0,0.0,-0.5635010632419669,-4990.0,0.6427715691780084,113.45081297392593,1.719354045975778,,,,,,2181.2075000000004,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.4586028352840581,0.0,,,,V3,context
,779.6875,2076-02-03,2076-03-30,22334.19249999989,0.021842936353584072,1000156.1970000002,,,,,,,,,,0.5552927472257752,0.005850585822803049,0.007543553066924137,0,0,0,0.0,-0.5608195891626315,-4990.0,0.4936416428677261,113.45081297392593,1.2160405446785754,,,,,,2960.8950000000004,1022490.3895,,0.44470725277422485,0,0,0.4140041192186381,0,0.0,0.0,0.0,-0.46042458511719636,0.04140041192186381,,,,V3,context
,779.6875,2076-02-03,2076-03-31,22334.19249999989,0.021842936353584072,1000156.1970000002,,,,,,,,,,0.5814787431912007,0.005889416649987954,0.007543553066924137,0,0,0,0.0,-0.5608195891626315,-4990.0,0.46191600963107193,113.45081297392593,1.1089665325048677,,,,,,3740.5825000000004,1022490.3895,,0.41852125680879926,0,0,0.011858806351971111,0,0.0,0.0,0.0,-0.46207110722283096,0.0011858806351971113,,,,V3,context
,-1403.4375,2076-02-03,2076-04-01,22957.94249999989,0.02245296653714894,999532.4470000002,,,,,,,,,,0.5823750000000001,0.005899056055264147,0.007543553066924137,0,0,0,0.0,-0.5617936057857659,-4990.0,0.4669802334673448,113.45081297392593,1.126058287952289,,,,,,2337.1450000000004,1022490.3895,,0.4176249999999999,0,0,0.0,0,0.0,0.0,0.0,-0.46305931331707395,0.0,,,,V3,context
